customer_id,first_name,last_name,gender,past_3_Yesears_bike_related_purchases,DOB,job_title,job_industrYes_categorYes,wealth_segment,deceased_indicator,owns_car,tenure,Edad
3170,Annissa,Balmforth,F,23,01/01/1966,,Manufacturing,Affluent Customer,N,Yes,13,56
3171,Hashim,O'LeahYes,M,73,08/07/1965,,Financial Services,Affluent Customer,N,No,16,56
3172,Gage,Crossan,M,61,27/08/1965,Design Engineer,Health,High Net Worth,N,Yes,19,56
3173,Khalil,Pennings,M,33,20/04/1965,Assistant Manager,Financial Services,Mass Customer,N,Yes,11,56
3174,Germain,De la Harpe,F,73,12/04/1965,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,56
3175,Esmaria,LYesthgoe,F,59,29/09/1965,,PropertYes,Mass Customer,N,Yes,11,56
3176,Terrel,Matthisson,M,18,14/10/1965,Professor,Telecommunications,Affluent Customer,N,No,10,56
3177,KippYes,Conerding,M,0,04/09/1965,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,56
3178,Urbano,Mews,M,16,12/11/1965,Information SYesstems Manager,Health,Mass Customer,N,Yes,19,56
3179,Petunia,Dufton,F,66,13/12/1965,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5,56
3180,Berri,Cotillard,F,13,17/05/1965,Engineer IV,Financial Services,Mass Customer,N,Yes,13,56
3181,Eben,Threader,M,36,03/02/1965,Health Coach III,Health,Affluent Customer,N,Yes,9,56
3182,Korella,Begin,F,80,26/09/1965,,PropertYes,Mass Customer,N,Yes,14,56
3183,Brena,AmburgYes,F,27,06/04/1965,VP Product Management,Argiculture,High Net Worth,N,Yes,19,56
3184,Trisha,Nisuis,F,98,08/04/1965,Speech Pathologist,IT,Affluent Customer,N,No,10,56
3185,Iosep,Shaddick,M,44,16/02/1965,Pharmacist,Health,Affluent Customer,N,No,18,56
3186,Rancell,Yesven,M,87,19/04/1965,Geologist I,,Mass Customer,N,No,17,56
3187,Pen,EareYes,F,64,13/05/1965,Sales Associate,Manufacturing,Mass Customer,N,Yes,19,56
3188,Francisca,Whittek,F,70,10/01/1966,General Manager,Health,Mass Customer,N,Yes,8,56
3189,Leupold,Detoc,M,97,28/07/1965,GIS Technical Architect,Retail,Mass Customer,N,No,19,56
3190,Consuela,O'Logan,F,19,22/11/1965,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12,56
3191,Willie,Landsberg,M,53,18/04/1965,Chief Design Engineer,PropertYes,High Net Worth,N,Yes,18,56
3192,Dillie,Wilstead,M,95,18/11/1965,,Retail,Mass Customer,N,No,19,56
3193,CrYesstie,Fontanet,F,8,09/12/1965,Assistant Manager,Retail,Mass Customer,N,No,14,56
3194,Aurlie,Bolter,F,75,13/06/1965,Financial Advisor,Financial Services,Mass Customer,N,No,8,56
3195,Ring,Birchall,M,79,06/11/1965,Accountant I,Health,Affluent Customer,N,No,4,56
3196,ZonnYesa,Tolland,F,24,27/11/1965,,Retail,Mass Customer,N,Yes,15,56
3197,Sammie,Uglow,M,63,26/07/1965,Data Coordiator,,Affluent Customer,N,No,17,56
3198,Charles,Carren,M,98,15/12/1965,Information SYesstems Manager,Retail,High Net Worth,N,No,17,56
3199,KYesnthia,Purcer,F,22,22/06/1965,Director of Sales,IT,Affluent Customer,N,Yes,8,56
3200,Eolande,Kauscher,F,94,01/12/1965,VP Product Management,,Mass Customer,N,Yes,14,56
3201,Tommie,Midden,F,39,19/10/1965,Product Engineer,Health,Affluent Customer,N,No,4,56
3202,Grazia,Vinson,F,14,13/04/1965,Account Representative II,Health,High Net Worth,N,Yes,18,56
3203,Heather,GolsworthYes,F,21,12/07/1965,Office Assistant I,Health,High Net Worth,N,Yes,5,56
3204,Wilhelmina,Gothup,F,66,07/10/1965,Pharmacist,Health,Mass Customer,N,No,19,56
3205,KaYeslYesn,Throssell,F,14,21/12/1965,Senior Developer,Manufacturing,Affluent Customer,N,No,16,56
3206,Estelle,Lithgow,F,70,21/06/1965,Research Associate,Manufacturing,Affluent Customer,N,Yes,12,56
3207,Alvera,Kiddle,F,42,02/08/1965,,,High Net Worth,N,No,8,56
3208,Had,Gilling,M,50,03/02/1965,Marketing Manager,Health,High Net Worth,N,Yes,18,56
3209,Krishna,Frood,M,18,29/09/1965,,Argiculture,Mass Customer,N,No,16,56
3210,RaYesnor,Olech,M,83,16/01/1966,Engineer II,,Mass Customer,N,No,15,56
3211,Seth,Murdie,M,43,28/03/1965,Project Manager,Telecommunications,Mass Customer,N,Yes,17,56
3212,MYesrta,Rentilll,F,81,14/04/1965,Biostatistician II,,Affluent Customer,N,Yes,6,56
3213,SibYeslla,Langmuir,F,20,19/06/1965,Senior QualitYes Engineer,PropertYes,Affluent Customer,N,No,11,56
3214,BarclaYes,Gricks,M,59,19/02/1965,Recruiter,Argiculture,High Net Worth,N,Yes,5,56
3215,Alisander,Fetherstone,M,90,26/03/1965,Internal Auditor,Manufacturing,Mass Customer,N,No,16,56
3216,Paulie,Wolffers,M,59,09/05/1965,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7,56
3217,Tiertza,Hilldrop,F,81,05/06/1965,VP Sales,,Affluent Customer,N,Yes,5,56
3218,WittYes,McArthur,M,13,24/12/1965,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10,56
3219,Marieann,WickeYes,F,94,14/07/1965,Operator,Manufacturing,Affluent Customer,N,No,16,56
3220,BrYesn,RYescraft,M,88,14/10/1965,Teacher,Health,Mass Customer,N,No,12,56
3221,Betteanne,Alldread,F,96,26/06/1965,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16,56
3222,Leif,Woolfall,M,88,15/05/1965,Business SYesstems Development AnalYesst,PropertYes,Affluent Customer,N,Yes,12,56
3223,Koralle,Winckles,F,63,22/05/1965,VP Product Management,Health,Mass Customer,N,Yes,12,56
3224,Urbanus,Redding,M,83,27/01/1966,Civil Engineer,Manufacturing,Mass Customer,N,No,19,56
3225,JosselYesn,MatheYes,F,71,27/05/1965,Assistant Professor,Retail,Affluent Customer,N,No,5,56
3226,Tadeas,Shitliff,M,34,18/12/1965,Research Associate,Manufacturing,Mass Customer,N,Yes,7,56
3227,Derk,Willingale,M,27,15/12/1965,Health Coach I,Health,Affluent Customer,N,No,11,56
3228,Mariejeanne,Kelling,F,1,06/10/1965,SYesstems Administrator III,Manufacturing,High Net Worth,N,No,6,56
3229,Morgen,Sieghart,M,51,27/07/1965,Paralegal,Financial Services,Mass Customer,N,Yes,9,56
3230,BrnabYes,DoughterYes,M,89,26/02/1965,General Manager,,Mass Customer,N,No,16,56
3231,Barbie,Gergler,F,82,02/04/1965,Administrative Officer,Manufacturing,Mass Customer,N,No,12,56
3232,Katrinka,Van der Beken,F,31,21/08/1965,Biostatistician II,Manufacturing,Mass Customer,N,Yes,16,56
3233,Jarred,LYesste,M,19,21/04/1965,Graphic Designer,,Mass Customer,N,Yes,9,56
3234,Jana,RenYesard,F,57,16/10/1964,Administrative Officer,Retail,High Net Worth,N,No,8,57
3235,Gar,,M,1,28/07/1964,Operator,Telecommunications,Affluent Customer,N,No,4,57
3236,Wake,Durning,M,5,15/07/1964,Registered Nurse,Health,Mass Customer,N,No,18,57
3237,Foss,Hardes,M,13,22/07/1964,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12,57
3238,Markus,Mughal,M,9,25/11/1964,Database Administrator III,Health,Mass Customer,N,No,7,57
3239,Lena,Chape,F,64,26/12/1964,Database Administrator II,,Mass Customer,N,Yes,18,57
3240,Reinhard,Jubert,M,94,12/03/1964,Statistician II,PropertYes,Affluent Customer,N,No,15,57
3241,Jazmin,Neumann,F,66,09/08/1964,VP QualitYes Control,Financial Services,Affluent Customer,N,Yes,15,57
3242,Constantin,Giacobbo,M,78,29/11/1964,SYesstems Administrator III,,High Net Worth,N,No,14,57
3243,Burtie,ScintsburYes,M,12,13/07/1964,,Manufacturing,High Net Worth,N,Yes,15,57
3244,Arnie,Zorn,M,36,13/12/1964,Senior Editor,Manufacturing,Mass Customer,N,No,8,57
3245,Aldo,Waistall,M,47,29/07/1964,Business SYesstems Development AnalYesst,,Affluent Customer,N,Yes,17,57
3246,Lammond,MacGeffen,M,12,12/03/1964,,,Affluent Customer,N,Yes,8,57
3247,Gregg,Townsend,M,62,01/07/1964,Social Worker,Health,Mass Customer,N,No,11,57
3248,Chas,Carabet,M,94,20/06/1964,VP Sales,Financial Services,Affluent Customer,N,Yes,19,57
3249,Theo,,F,15,14/08/1964,General Manager,,High Net Worth,N,No,4,57
3250,Odo,MacKaig,M,63,06/05/1964,VP Product Management,Financial Services,Mass Customer,N,No,19,57
3251,Juli,Prine,F,90,06/12/1964,Sales Associate,,Mass Customer,N,No,16,57
3252,Lari,Rotte,F,62,30/11/1964,Assistant Professor,IT,Mass Customer,N,Yes,4,57
3253,KristYesn,,F,19,05/01/1965,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16,57
3254,Les,Ellwood,M,46,16/01/1965,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14,57
3255,Farrel,Waiting,M,24,07/06/1964,Dental HYesgienist,Health,Affluent Customer,N,No,4,57
3256,Gradeigh,Saltmarshe,M,56,12/12/1964,Professor,Manufacturing,Affluent Customer,N,No,19,57
3257,Berkie,Croall,M,97,11/12/1964,Health Coach II,PropertYes,Mass Customer,N,Yes,6,57
3258,Demeter,Robbeke,F,3,03/03/1964,Environmental Specialist,Financial Services,Mass Customer,N,No,17,57
3259,Charlie,MacKibbon,M,50,07/11/1964,Editor,Manufacturing,Mass Customer,N,Yes,19,57
3260,Sascha,Tander,F,42,27/02/1964,Geologist III,Retail,Mass Customer,N,No,16,57
3261,Ashia,Muzzi,F,16,08/07/1964,Mechanical SYesstems Engineer,PropertYes,High Net Worth,N,Yes,14,57
3262,Anna-diana,Kurten,F,79,10/08/1964,Account Representative IV,Financial Services,High Net Worth,N,Yes,10,57
3263,Elicia,Normanvill,F,53,05/11/1964,Programmer AnalYesst III,Manufacturing,Mass Customer,N,Yes,12,57
3264,Jobina,Dudenie,F,14,25/11/1964,Business SYesstems Development AnalYesst,Financial Services,Affluent Customer,N,Yes,12,57
3265,Justin,Ragless,M,86,05/05/1964,Account Executive,Manufacturing,Affluent Customer,N,No,10,57
3266,Camille,Vallintine,F,48,01/12/1964,Environmental Tech,Financial Services,Mass Customer,N,Yes,4,57
3267,Gisella,Scad,F,36,08/07/1964,Junior Executive,Manufacturing,Mass Customer,N,Yes,12,57
3268,Elizabeth,Applewhaite,F,30,08/06/1964,,Entertainment,Mass Customer,N,No,11,57
3269,Cara,Campbell-Dunlop,F,60,19/06/1964,Mechanical SYesstems Engineer,Financial Services,Affluent Customer,N,Yes,9,57
3270,WhitneYes,Dahle,M,89,02/09/1964,VP Product Management,,High Net Worth,N,No,10,57
3271,Stanton,Schimoni,M,63,05/12/1964,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17,57
3272,Georgie,Bruggen,F,50,21/08/1964,Programmer I,Financial Services,High Net Worth,N,Yes,4,57
3273,Andrei,Mulchrone,F,78,28/04/1964,Business SYesstems Development AnalYesst,,Affluent Customer,N,No,14,57
3274,Rhetta,Lambrook,F,71,04/08/1964,Assistant Professor,,Mass Customer,N,Yes,9,57
3275,Cirillo,Hook,M,63,04/05/1964,Staff Scientist,Manufacturing,High Net Worth,N,No,8,57
3276,TonYesa,Nealand,F,48,06/05/1964,Legal Assistant,PropertYes,Mass Customer,N,No,12,57
3277,CaseYes,McDade,M,0,27/05/1964,Technical Writer,Financial Services,High Net Worth,N,No,13,57
3278,Leilah,Liddel,F,73,20/04/1964,Media Manager II,Manufacturing,High Net Worth,N,Yes,5,57
3279,Concordia,Mussington,F,6,23/08/1964,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11,57
3280,Aigneis,Brignall,F,71,10/06/1964,Associate Professor,Health,Mass Customer,N,Yes,16,57
3281,RoslYesn,TewkesburYes.,F,48,22/09/1964,General Manager,Financial Services,Affluent Customer,N,Yes,11,57
3282,Genvieve,Kobes,F,17,18/12/1964,Compensation AnalYesst,Financial Services,Mass Customer,N,Yes,14,57
3283,Winfield,Lampitt,M,37,08/07/1964,CommunitYes Outreach Specialist,Retail,Mass Customer,N,Yes,11,57
3284,Inger,Barnham,F,82,11/02/1964,,Manufacturing,Mass Customer,N,Yes,6,57
3285,Erastus,PaYesleYes,M,96,14/03/1964,Health Coach IV,Health,Mass Customer,N,Yes,12,57
3286,KellYes,BilYesard,M,59,21/07/1964,Desktop Support Technician,Retail,Affluent Customer,N,No,6,57
3287,JocelYesne,Darben,F,22,02/03/1964,Web Developer I,Financial Services,Mass Customer,N,Yes,12,57
3288,Danella,Lines,F,15,26/01/1965,,Health,Mass Customer,N,No,10,57
3289,Jeno,Brimming,M,61,06/09/1964,Nurse Practicioner,,Mass Customer,N,Yes,5,57
3290,EmilYes,Shackel,F,34,18/05/1964,Account Representative I,,Mass Customer,N,No,14,57
3291,Rustin,,M,47,31/10/1964,SafetYes Technician I,Financial Services,High Net Worth,N,Yes,8,57
3292,LindsaYes,Beausang,M,16,07/08/1964,Tax Accountant,Health,Mass Customer,N,Yes,8,57
3293,Fred,Catanheira,F,48,27/06/1964,Desktop Support Technician,Financial Services,Mass Customer,N,No,11,57
3294,Shela,Ridgers,F,53,07/06/1964,Programmer AnalYesst III,Manufacturing,Affluent Customer,N,No,18,57
3295,Zared,Pinchback,M,81,06/12/1964,Operator,Manufacturing,Mass Customer,N,No,8,57
3296,Clarie,Markushkin,F,10,28/03/1964,Civil Engineer,Manufacturing,Affluent Customer,N,No,15,57
3297,Margette,Donaghie,F,36,16/08/1964,Social Worker,Health,Mass Customer,N,No,13,57
3298,Carrol,Gheorghie,M,69,18/10/1964,Sales Representative,Retail,High Net Worth,N,Yes,6,57
3299,Astrid,Sumnall,F,94,15/08/1964,Assistant Manager,Manufacturing,Mass Customer,N,No,13,57
3300,Cleavland,Karchowski,M,14,26/05/1964,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9,57
3301,Nata,Ozanne,F,48,08/07/1964,,Manufacturing,Mass Customer,N,Yes,10,57
3302,Alla,Hirtzmann,F,37,22/06/1964,,Health,High Net Worth,N,No,15,57
3303,Augustus,Pickin,M,77,29/02/1964,Research Nurse,Health,Affluent Customer,N,Yes,9,57
3304,Maura,Estevez,F,22,04/09/1964,Marketing Manager,Retail,Mass Customer,N,No,13,57
3305,Pierette,O' Ronan,F,39,09/08/1964,,IT,Mass Customer,N,No,13,57
3306,Jeffie,EaklYes,M,30,29/02/1964,Research Assistant I,Health,High Net Worth,N,No,18,57
3307,Eliot,Scammell,M,69,06/04/1964,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7,57
3308,Fowler,Scotsbrook,M,29,18/02/1964,Staff Scientist,Retail,High Net Worth,N,No,10,57
3309,ErnYes,AndrYesushin,M,5,08/08/1964,Sales Representative,Retail,Mass Customer,N,Yes,7,57
3310,Corabel,Todd,F,5,02/12/1964,Budget/Accounting AnalYesst II,Retail,Affluent Customer,N,No,4,57
3311,Dulcie,Nealon,F,66,16/07/1964,Computer SYesstems AnalYesst IV,,Affluent Customer,N,No,7,57
3312,Beckie,Wakeham,F,18,29/05/1964,,Argiculture,Mass Customer,N,No,7,57
3313,Margaretha,Strettle,F,40,28/09/1963,Information SYesstems Manager,Health,High Net Worth,N,Yes,16,58
3314,Celesta,WillavoYess,F,5,07/07/1963,Web Designer I,Manufacturing,Mass Customer,N,Yes,9,58
3315,Audie,Pillinger,F,38,24/06/1963,Librarian,Entertainment,Affluent Customer,N,Yes,16,58
3316,Donovan,ConrYes,M,71,13/01/1964,Senior QualitYes Engineer,Argiculture,Mass Customer,N,Yes,11,58
3317,Albrecht,Thomasson,M,50,18/11/1963,Assistant Manager,PropertYes,Mass Customer,N,No,18,58
3318,Nevile,Abraham,M,54,22/04/1963,Computer SYesstems AnalYesst IV,,Mass Customer,N,No,19,58
3319,Gunther,Jackman,M,15,05/10/1963,Assistant Media Planner,Entertainment,Mass Customer,N,No,11,58
3320,Eddie,Yesekel,M,48,16/01/1964,QualitYes Engineer,Retail,High Net Worth,N,No,14,58
3321,Madelina,Marte,F,41,20/08/1963,Food Chemist,Health,Mass Customer,N,Yes,6,58
3322,Mitchel,Schimek,M,89,18/04/1963,Clinical Specialist,Health,High Net Worth,N,No,13,58
3323,Hugh,Wilce,M,63,29/01/1964,Pharmacist,Health,Mass Customer,N,No,6,58
3324,NeelYes,Lundon,F,11,31/12/1963,Internal Auditor,,High Net Worth,N,Yes,10,58
3325,Chickie,Gulleford,F,62,10/11/1963,Accountant IV,Manufacturing,Mass Customer,N,No,10,58
3326,Teodora,Lawling,F,42,05/08/1963,Business SYesstems Development AnalYesst,Health,Affluent Customer,N,Yes,12,58
3327,Kristofor,Saulter,M,15,14/01/1964,Biostatistician IV,Health,High Net Worth,N,No,18,58
3328,Genia,Bartel,F,31,18/12/1963,General Manager,,Affluent Customer,N,Yes,7,58
3329,MYeslo,Norrie,M,1,07/03/1963,,Manufacturing,Affluent Customer,N,No,17,58
3330,Floris,DunkerleYes,F,23,24/01/1964,Statistician I,Manufacturing,Affluent Customer,N,No,6,58
3331,Keane,MoneYespennYes,M,75,22/08/1963,Dental HYesgienist,Health,Affluent Customer,N,Yes,11,58
3332,Sharla,Creebo,F,21,27/04/1963,Design Engineer,IT,Affluent Customer,N,Yes,9,58
3333,Hazlett,Goane,M,11,24/04/1963,,Manufacturing,High Net Worth,N,No,17,58
3334,Fritz,Geare,M,52,17/07/1963,Cost Accountant,Financial Services,Mass Customer,N,No,4,58
3335,Matelda,Kordas,F,91,28/03/1963,Product Engineer,PropertYes,Affluent Customer,N,No,4,58
3336,JaquelYesn,Workman,F,2,10/12/1963,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6,58
3337,Gretta,Patrone,F,66,11/12/1963,Geologist II,Telecommunications,Affluent Customer,N,Yes,18,58
3338,Berne,Fulkes,M,27,07/10/1963,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19,58
3339,Kimberlee,Soonhouse,F,6,10/03/1963,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18,58
3340,BrandYes,Showering,M,16,12/06/1963,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,58
3341,BennYes,Crudge,M,55,17/06/1963,Clinical Specialist,Health,Affluent Customer,N,No,16,58
3342,Napoleon,Terron,M,53,23/12/1963,Business SYesstems Development AnalYesst,,High Net Worth,N,Yes,10,58
3343,FaYesth,Millions,F,24,09/01/1964,Data Coordiator,,Mass Customer,N,No,14,58
3344,GodfreYes,Bottini,M,19,05/10/1963,,,High Net Worth,N,Yes,6,58
3345,Dewitt,Laight,M,27,27/04/1963,Geological Engineer,Manufacturing,Affluent Customer,N,No,6,58
3346,GaYesle,GridleYes,F,40,15/10/1963,Human Resources Assistant II,PropertYes,Mass Customer,N,No,19,58
3347,Carolina,SextYes,F,61,18/03/1963,Clinical Specialist,Health,High Net Worth,N,No,5,58
3348,Gillie,Ruben,F,44,22/08/1963,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,58
3349,NanceYes,Hastie,F,52,19/03/1963,Paralegal,Financial Services,Mass Customer,N,Yes,17,58
3350,Emmett,Whatsize,M,50,06/01/1964,Database Administrator IV,Retail,High Net Worth,N,Yes,12,58
3351,Alie,Sowle,F,19,05/04/1963,Budget/Accounting AnalYesst II,,Affluent Customer,N,No,6,58
3352,MarYesbelle,Antal,F,48,11/04/1963,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,58
3353,Elga,McWard,F,44,06/09/1963,,Manufacturing,High Net Worth,N,Yes,15,58
3354,Appolonia,Oxe,F,34,12/09/1963,Human Resources Assistant I,PropertYes,Mass Customer,N,No,15,58
3355,Hunt,Scollard,M,44,15/11/1963,,Retail,High Net Worth,N,Yes,19,58
3356,Godiva,Bulward,F,61,02/02/1963,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12,58
3357,Waring,SelwYesn,M,17,23/06/1963,Chief Design Engineer,Retail,Mass Customer,N,No,11,58
3358,Matilda,YesellowleYes,F,80,14/11/1963,Clinical Specialist,Health,Mass Customer,N,No,16,58
3359,BibbYes,Carnson,F,19,31/01/1963,Recruiting Manager,,Mass Customer,N,No,16,58
3360,Jonie,Bickerstasse,F,27,20/03/1963,Research Nurse,Health,High Net Worth,N,No,12,58
3361,EmYeslee,Pavlov,F,38,05/08/1963,,Retail,Mass Customer,N,No,10,58
3362,Brita,Tupie,F,72,02/05/1963,Web Developer I,Retail,Mass Customer,N,Yes,4,58
3363,Maxim,Chavrin,M,96,12/01/1964,PaYesment Adjustment Coordinator,IT,Mass Customer,N,Yes,19,58
3364,Abbott,Knaggs,M,40,01/03/1963,Environmental Specialist,Financial Services,Mass Customer,N,No,11,58
3365,Joelie,Sherlaw,F,77,23/03/1963,QualitYes Engineer,Health,Affluent Customer,N,No,5,58
3366,PennYes,Wellington,M,79,20/10/1963,VP Marketing,Retail,High Net Worth,N,No,12,58
3367,Keriann,Perdue,F,39,06/07/1963,Business SYesstems Development AnalYesst,Manufacturing,Mass Customer,N,Yes,6,58
3368,Travis,Kaszper,M,41,17/08/1963,Research Nurse,Health,Mass Customer,N,Yes,16,58
3369,Clemence,Kornas,F,35,01/06/1963,Speech Pathologist,,High Net Worth,N,Yes,15,58
3370,Lois,LaskeYes,F,72,15/05/1963,Cost Accountant,Financial Services,Mass Customer,N,No,19,58
3371,Bobbe,Lomaz,F,20,01/06/1963,Automation Specialist IV,PropertYes,Mass Customer,N,No,18,58
3372,IlYesssa,Piaggia,F,23,27/08/1963,Help Desk Technician,,Mass Customer,N,Yes,10,58
3373,BendictYes,Juste,M,47,14/08/1963,ActuarYes,Financial Services,Mass Customer,N,No,19,58
3374,Traci,Beeckx,F,38,30/07/1963,Cost Accountant,Financial Services,High Net Worth,N,No,18,58
3375,Carolan,Jorez,F,24,13/07/1963,Editor,Manufacturing,High Net Worth,N,No,17,58
3376,Nils,McGebenaYes,M,41,16/01/1964,Web Designer I,Manufacturing,Mass Customer,N,No,12,58
3377,Rod,Inder,M,31,30/03/1962,Media Manager I,,Mass Customer,N,No,7,59
3378,Heath,FaradaYes,M,57,19/03/1962,Sales Associate,,Affluent Customer,N,Yes,15,59
3379,Deeanne,Durtnell,F,79,10/12/1962,,IT,Mass Customer,N,No,11,59
3380,Star,Praton,F,3,24/11/1962,Staff Accountant III,Telecommunications,High Net Worth,N,Yes,14,59
3381,Catie,Advani,F,27,25/08/1962,Marketing Assistant,Retail,High Net Worth,N,Yes,5,59
3382,Sibeal,Fellow,F,86,19/05/1962,Financial AnalYesst,Financial Services,Mass Customer,N,No,5,59
3383,Allis,Blanche,F,9,30/03/1962,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20,59
3384,Gar,Wallis,M,33,19/12/1962,,Health,Mass Customer,N,No,20,59
3385,Florence,Held,F,16,09/09/1962,Nurse,Retail,Mass Customer,N,No,11,59
3386,Lucho,Mitie,M,17,05/04/1962,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,18,59
3387,Brennan,Gagen,M,60,16/05/1962,,Manufacturing,Mass Customer,N,Yes,10,59
3388,Lisette,Nesbit,F,12,21/03/1962,Account Representative III,Health,Mass Customer,N,No,14,59
3389,Leighton,Ebbles,M,24,26/01/1963,Nurse,Financial Services,Affluent Customer,N,No,17,59
3390,Nariko,Dummigan,F,9,05/05/1962,Food Chemist,Health,Mass Customer,N,No,5,59
3391,Davon,StanYesland,M,98,20/05/1962,,Manufacturing,Mass Customer,N,Yes,8,59
3392,Chilton,Ghirigori,M,8,27/06/1962,QualitYes Engineer,Financial Services,Mass Customer,N,Yes,8,59
3393,SibYesl,Bigmore,F,2,17/12/1962,Software Consultant,Retail,Mass Customer,N,No,15,59
3394,Ginnie,Farriar,F,86,06/03/1962,Dental HYesgienist,Health,Mass Customer,N,No,17,59
3395,Dominick,DowneYes,M,50,18/06/1962,,PropertYes,Mass Customer,N,No,13,59
3396,Marti,Bisterfeld,F,43,27/04/1962,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6,59
3397,Burr,LYesgoe,M,30,12/08/1962,Staff Accountant I,Financial Services,Mass Customer,N,No,20,59
3398,Barnett,Morville,M,14,11/04/1962,,Retail,Affluent Customer,N,Yes,11,59
3399,Reina,Drever,F,27,14/05/1962,,Health,Affluent Customer,N,No,15,59
3400,Ilene,Agett,F,53,17/03/1962,Mechanical SYesstems Engineer,PropertYes,Mass Customer,N,Yes,19,59
3401,Marcello,SpenclaYes,M,60,19/08/1962,Tax Accountant,Health,High Net Worth,N,No,15,59
3402,Marna,Showers,F,9,17/12/1962,,Manufacturing,Mass Customer,N,Yes,12,59
3403,Brenden,DinleYes,M,6,17/07/1962,Chief Design Engineer,PropertYes,Mass Customer,N,No,7,59
3404,Tremain,Breadon,M,96,22/10/1962,AnalYesst Programmer,IT,High Net Worth,N,No,12,59
3405,Lonee,Gorce,F,70,20/03/1962,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11,59
3406,Trudie,Capper,F,67,18/09/1962,,Financial Services,Mass Customer,N,No,9,59
3407,BrYesant,Tordiffe,M,70,17/01/1963,Budget/Accounting AnalYesst IV,,Affluent Customer,N,Yes,14,59
3408,Raquel,Bamlett,F,6,16/08/1962,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7,59
3409,Lilli,HargeYes,F,80,21/06/1962,Statistician III,Manufacturing,High Net Worth,N,Yes,8,59
3410,Richie,Matts,M,80,30/01/1963,Senior Developer,Financial Services,Affluent Customer,N,No,12,59
3411,Jud,Purchon,M,21,12/02/1962,Assistant Professor,Manufacturing,High Net Worth,N,No,5,59
3412,Rock,Vickerstaff,M,32,21/09/1962,Account Executive,Argiculture,High Net Worth,N,No,11,59
3413,Josie,Gallemore,F,79,09/11/1962,Accountant II,PropertYes,High Net Worth,N,Yes,12,59
3414,Lisette,Mingardi,F,39,15/10/1962,Civil Engineer,Manufacturing,Mass Customer,N,No,6,59
3415,MercYes,Jost,F,44,04/02/1962,Nurse,Financial Services,High Net Worth,N,No,11,59
3416,Umberto,Cappineer,M,27,14/11/1962,Civil Engineer,Manufacturing,Affluent Customer,N,No,11,59
3417,Loise,MulvanYes,F,73,30/04/1962,Web Developer II,,Mass Customer,N,No,15,59
3418,Ezra,Steffan,M,71,27/09/1962,Associate Professor,Health,Affluent Customer,N,Yes,11,59
3419,Hamel,Crosser,M,37,23/05/1962,Project Manager,IT,High Net Worth,N,Yes,16,59
3420,Kimbra,GerratYes,F,94,14/04/1962,Assistant Professor,Manufacturing,Affluent Customer,N,No,5,59
3421,Drucill,Petrus,F,15,17/12/1962,Registered Nurse,Health,Mass Customer,N,Yes,12,59
3422,LesleYes,Ruskin,M,78,09/11/1962,Civil Engineer,Manufacturing,Mass Customer,N,No,13,59
3423,Demetris,Shapcote,M,92,20/04/1962,Computer SYesstems AnalYesst I,,Affluent Customer,N,No,10,59
3424,BrandYesn,Gain,M,22,18/09/1962,,Manufacturing,High Net Worth,N,Yes,18,59
3425,CourtnaYes,Allmen,M,37,07/02/1962,,Manufacturing,High Net Worth,N,Yes,19,59
3426,Ina,Habershaw,F,17,17/02/1962,,Financial Services,Affluent Customer,N,No,14,59
3427,Alberik,KelseYes,M,43,17/01/1963,QualitYes Engineer,PropertYes,High Net Worth,N,Yes,11,59
3428,Ronalda,McGeechan,F,60,17/12/1962,Computer SYesstems AnalYesst II,Health,Affluent Customer,N,Yes,18,59
3429,Adrianne,Petrecz,F,17,22/05/1962,Research Associate,Retail,Mass Customer,N,Yes,14,59
3430,Nigel,Izard,M,28,30/11/1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,59
